,Song ID,Song Name,Artist,N° of streams,Chart Date,Region,Rank,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
0,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,7714466.0,2021-09-30,Global,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
1,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,8070390.0,2021-10-01,Global,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
2,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,7997464.0,2021-10-02,Global,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
3,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,6865128.0,2021-10-03,Global,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
4,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,7014304.0,2021-10-04,Global,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
5,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,175195.0,2021-09-30,Japan,8,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
6,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,168765.0,2021-10-01,Japan,8,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
7,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,193024.0,2021-10-02,Japan,8,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
8,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,197314.0,2021-10-03,Japan,8,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
9,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,173761.0,2021-10-04,Japan,8,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
10,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,34311.0,2021-09-30,Portugal,5,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
11,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,37548.0,2021-10-01,Portugal,5,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
12,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,37294.0,2021-10-02,Portugal,5,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
13,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,31722.0,2021-10-03,Portugal,5,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
14,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,33740.0,2021-10-04,Portugal,5,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
15,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,6517968.0,2021-09-30,Global,2,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
16,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,6917764.0,2021-10-01,Global,2,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
17,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,6766479.0,2021-10-02,Global,2,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
18,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,5796149.0,2021-10-03,Global,2,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
19,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,6001281.0,2021-10-04,Global,2,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
20,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,37004.0,2021-09-30,Japan,99,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
21,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,37049.0,2021-10-01,Japan,96,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
22,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,49560.0,2021-09-30,Portugal,1,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
23,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,54438.0,2021-10-01,Portugal,1,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
24,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,53593.0,2021-10-02,Portugal,1,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
25,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,46003.0,2021-10-03,Portugal,1,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
26,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,48868.0,2021-10-04,Portugal,1,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
27,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,4460880.0,2021-09-30,Global,3,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
28,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,4739552.0,2021-10-01,Global,3,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
29,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,4549970.0,2021-10-02,Global,4,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
30,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,4003576.0,2021-10-03,Global,3,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
31,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,4272081.0,2021-10-04,Global,3,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
32,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,30840.0,2021-09-30,Portugal,8,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
33,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,33035.0,2021-10-01,Portugal,8,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
34,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,31829.0,2021-10-02,Portugal,8,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
35,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,27817.0,2021-10-03,Portugal,8,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
36,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,29717.0,2021-10-04,Portugal,8,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
37,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",4142687.0,2021-09-30,Global,4,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
38,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",4302098.0,2021-10-01,Global,6,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
39,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",3859143.0,2021-10-02,Global,7,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
40,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",3368505.0,2021-10-03,Global,7,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
41,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",3675690.0,2021-10-04,Global,6,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
42,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",171667.0,2021-09-30,Japan,9,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
43,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",166556.0,2021-10-01,Japan,9,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
44,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",188316.0,2021-10-02,Japan,9,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
45,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",191453.0,2021-10-03,Japan,9,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
46,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",167812.0,2021-10-04,Japan,9,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
47,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",12252.0,2021-09-30,Portugal,52,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
48,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",13809.0,2021-10-01,Portugal,52,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
49,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",11201.0,2021-10-02,Portugal,61,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
50,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",9433.0,2021-10-03,Portugal,58,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
51,3FeVmId7tL5YN8B7R3imoM,My Universe,"Coldplay, BTS",11360.0,2021-10-04,Portugal,55,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
52,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,4077321.0,2021-09-30,Global,5,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
53,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,4379826.0,2021-10-01,Global,5,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
54,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,4282721.0,2021-10-02,Global,5,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
55,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,3518961.0,2021-10-03,Global,5,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
56,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,3723991.0,2021-10-04,Global,4,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
57,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,47348.0,2021-09-30,Japan,73,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
58,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,46292.0,2021-10-01,Japan,71,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
59,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,50518.0,2021-10-02,Japan,72,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
60,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,49716.0,2021-10-03,Japan,78,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
61,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,45324.0,2021-10-04,Japan,78,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
62,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,24538.0,2021-09-30,Portugal,11,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
63,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,26852.0,2021-10-01,Portugal,10,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
64,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,24484.0,2021-10-02,Portugal,13,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
65,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,20075.0,2021-10-03,Portugal,14,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
66,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,22839.0,2021-10-04,Portugal,12,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
67,5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,3982650.0,2021-09-30,Global,6,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120,4
68,5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,45858.0,2021-09-30,Portugal,2,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120,4
69,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,3905977.0,2021-09-30,Global,7,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
70,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,4057865.0,2021-10-01,Global,7,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
71,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,3950791.0,2021-10-02,Global,6,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
72,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,3392941.0,2021-10-03,Global,6,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
73,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,3567613.0,2021-10-04,Global,7,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
74,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,32785.0,2021-09-30,Portugal,7,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
75,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,34432.0,2021-10-01,Portugal,7,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
76,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,32563.0,2021-10-02,Portugal,7,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
77,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,28272.0,2021-10-03,Portugal,7,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
78,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,30765.0,2021-10-04,Portugal,7,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
79,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,3706870.0,2021-09-30,Global,8,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
80,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,4019566.0,2021-10-01,Global,8,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
81,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,3831967.0,2021-10-02,Global,8,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
82,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,3158714.0,2021-10-03,Global,8,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
83,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,3480478.0,2021-10-04,Global,8,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
84,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,51685.0,2021-09-30,Japan,66,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
85,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,51189.0,2021-10-01,Japan,66,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
86,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,54923.0,2021-10-02,Japan,66,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
87,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,53274.0,2021-10-03,Japan,73,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
88,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,48472.0,2021-10-04,Japan,71,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
89,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,14351.0,2021-09-30,Portugal,39,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
90,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,15393.0,2021-10-01,Portugal,43,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
91,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,13191.0,2021-10-02,Portugal,47,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
92,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,10905.0,2021-10-03,Portugal,50,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
93,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,13229.0,2021-10-04,Portugal,47,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
94,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,3529010.0,2021-09-30,Global,9,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
95,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,3644515.0,2021-10-01,Global,9,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
96,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,3436015.0,2021-10-02,Global,10,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
97,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,2955699.0,2021-10-03,Global,11,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
98,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,3163712.0,2021-10-04,Global,9,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
99,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,24579.0,2021-09-30,Portugal,10,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
100,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,26289.0,2021-10-01,Portugal,13,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
101,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,24093.0,2021-10-02,Portugal,14,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
102,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,20429.0,2021-10-03,Portugal,12,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
103,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,21889.0,2021-10-04,Portugal,14,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
104,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,3367619.0,2021-09-30,Global,10,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
105,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,3575381.0,2021-10-01,Global,10,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
106,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,3565892.0,2021-10-02,Global,9,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
107,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,3003728.0,2021-10-03,Global,10,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
108,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,3055605.0,2021-10-04,Global,12,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
109,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,20533.0,2021-09-30,Portugal,18,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
110,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,22525.0,2021-10-01,Portugal,20,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
111,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,21744.0,2021-10-02,Portugal,19,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
112,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,17952.0,2021-10-03,Portugal,20,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
113,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,19158.0,2021-10-04,Portugal,21,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
114,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,3287732.0,2021-09-30,Global,11,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
115,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,3489694.0,2021-10-01,Global,11,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
116,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,3414913.0,2021-10-02,Global,11,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
117,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,3006144.0,2021-10-03,Global,9,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
118,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,3120424.0,2021-10-04,Global,11,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
119,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,18460.0,2021-09-30,Portugal,25,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
120,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,19873.0,2021-10-01,Portugal,27,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
121,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,19740.0,2021-10-02,Portugal,24,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
122,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,17011.0,2021-10-03,Portugal,22,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
123,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,17574.0,2021-10-04,Portugal,25,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
124,1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,3264339.0,2021-09-30,Global,12,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4
125,1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,3410928.0,2021-10-01,Global,13,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4
126,1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,3349381.0,2021-10-02,Global,13,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4
127,1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,2871593.0,2021-10-03,Global,13,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4
